restaurant_id,city,date,sales,temperature,rainfall,num_events,is_holiday,day_of_week,waste
6,Delhi,2024-01-27,89754.08,22.7,2.9,0,0,Saturday,93.41
7,Delhi,2024-03-27,18551.06,31.2,10.3,0,0,Wednesday,24.03
19,Kolkata,2024-10-10,73630.47,33.3,0.1,0,0,Thursday,74.99
24,Chennai,2024-04-17,87840.69,25.1,6.2,1,0,Wednesday,86.09
12,Bengaluru,2024-03-08,26732.28,29.0,12.3,0,0,Friday,30.87
17,Kolkata,2024-01-06,52534.5,31.6,7.7,0,0,Saturday,57.3
15,Bengaluru,2024-03-17,23495.52,33.0,9.0,1,0,Sunday,24.03
10,Delhi,2024-05-07,59018.77,38.9,1.5,0,0,Tuesday,59.31
2,Mumbai,2024-01-21,31943.74,23.9,3.4,0,0,Sunday,33.65
5,Mumbai,2024-06-13,34447.2,27.1,50.6,0,0,Thursday,49.76
10,Delhi,2024-10-18,57893.47,31.4,9.5,0,0,Friday,58.16
21,Chennai,2024-03-10,29739.06,31.1,13.8,1,0,Sunday,34.05
8,Delhi,2024-06-01,71059.08,41.6,4.2,0,0,Saturday,73.05
25,Chennai,2024-01-03,43720.52,30.4,12.4,0,0,Wednesday,48.7
20,Kolkata,2024-09-20,68730.45,32.6,4.5,0,0,Friday,73.19
24,Chennai,2024-04-18,75148.34,33.3,0.6,0,0,Thursday,74.68
16,Kolkata,2024-06-18,54521.46,26.8,5.9,0,0,Tuesday,54.95
9,Delhi,2024-09-18,71951.86,32.4,3.0,0,0,Wednesday,76.51
25,Chennai,2024-12-02,43217.64,31.1,1.7,0,0,Monday,39.34
12,Bengaluru,2024-10-06,26500.41,22.4,4.9,0,0,Sunday,24.77
3,Mumbai,2024-06-26,59909.07,31.1,14.3,0,0,Wednesday,68.53
15,Bengaluru,2024-09-18,16773.47,30.3,7.2,0,0,Wednesday,18.98
21,Chennai,2024-11-28,20046.47,29.8,14.1,0,0,Thursday,24.15
6,Delhi,2024-02-06,76270.91,32.0,14.0,0,0,Tuesday,82.54
6,Delhi,2024-01-13,88012.29,27.7,13.3,0,0,Saturday,90.9
7,Delhi,2024-10-28,19897.82,30.7,5.9,0,0,Monday,21.11
1,Mumbai,2024-07-20,23997.95,30.6,64.1,0,0,Saturday,44.35
18,Kolkata,2024-11-30,21394.89,22.7,11.4,0,0,Saturday,24.6
19,Kolkata,2024-02-16,66451.59,30.9,3.7,0,0,Friday,66.04
14,Bengaluru,2024-10-23,50623.66,29.0,7.0,0,0,Wednesday,50.29
11,Bengaluru,2024-12-12,30210.89,26.8,6.3,0,0,Thursday,26.69
8,Delhi,2024-05-20,65267.56,36.0,1.4,0,0,Monday,69.71
10,Delhi,2024-06-04,64561.47,41.3,2.7,0,0,Tuesday,64.54
1,Mumbai,2024-11-27,22926.73,26.9,12.3,0,0,Wednesday,24.82
17,Kolkata,2024-03-09,50903.48,26.9,3.2,0,0,Saturday,48.36
23,Chennai,2024-05-18,68963.96,22.8,3.1,0,0,Saturday,71.1
20,Kolkata,2024-01-26,66073.3,30.5,4.1,0,1,Friday,63.4
23,Chennai,2024-04-16,53644.06,31.5,4.8,0,0,Tuesday,55.96
7,Delhi,2024-09-20,18842.42,26.6,10.5,0,0,Friday,22.94
5,Mumbai,2024-11-06,37396.36,26.5,10.1,0,0,Wednesday,38.94
18,Kolkata,2024-03-18,19894.01,23.1,3.5,0,0,Monday,19.77
19,Kolkata,2024-02-04,85603.93,30.7,2.3,0,0,Sunday,87.02
8,Delhi,2024-05-04,75755.51,43.1,3.5,0,0,Saturday,77.74
23,Chennai,2024-11-05,51387.3,33.7,2.8,0,0,Tuesday,52.74
3,Mumbai,2024-09-14,72982.64,29.3,31.3,1,0,Saturday,80.93
16,Kolkata,2024-12-14,59428.98,31.4,10.3,0,0,Saturday,60.06
20,Kolkata,2024-04-23,64113.74,32.9,9.2,0,0,Tuesday,66.46
21,Chennai,2024-05-04,22207.09,25.1,11.8,0,0,Saturday,22.19
22,Chennai,2024-12-10,17172.73,24.5,3.6,0,0,Tuesday,17.42
22,Chennai,2024-02-17,17098.56,24.9,11.1,0,0,Saturday,20.43
20,Kolkata,2024-10-01,71921.97,24.2,10.8,0,0,Tuesday,75.48
21,Chennai,2024-10-23,20944.99,30.1,9.8,0,0,Wednesday,24.21
15,Bengaluru,2024-12-04,18645.89,33.7,14.9,0,0,Wednesday,25.3
1,Mumbai,2024-06-22,22094.33,30.5,11.3,0,0,Saturday,26.17
19,Kolkata,2024-11-04,69247.75,32.0,4.2,0,0,Monday,69.07
13,Bengaluru,2024-08-11,65250.85,31.3,10.9,0,0,Sunday,67.9
10,Delhi,2024-01-28,72081.44,22.7,12.9,0,0,Sunday,74.14
17,Kolkata,2024-01-08,39707.19,28.0,6.2,0,0,Monday,37.98
10,Delhi,2024-03-19,65661.64,30.7,1.0,0,0,Tuesday,68.86
10,Delhi,2024-01-18,63014.1,32.5,1.2,0,0,Thursday,64.27
17,Kolkata,2024-07-12,43573.16,28.7,7.0,0,0,Friday,43.95
18,Kolkata,2024-03-08,21044.21,24.2,12.5,0,0,Friday,24.16
22,Chennai,2024-08-30,14651.34,29.2,9.4,0,0,Friday,18.1
19,Kolkata,2024-06-20,72670.4,22.1,12.8,0,0,Thursday,76.83
13,Bengaluru,2024-10-14,50020.97,25.5,3.1,0,0,Monday,51.45
10,Delhi,2024-04-19,63374.23,28.1,1.9,0,0,Friday,63.75
1,Mumbai,2024-01-19,22539.81,29.3,2.1,0,0,Friday,21.35
11,Bengaluru,2024-02-01,27786.73,23.3,5.6,0,0,Thursday,31.15
21,Chennai,2024-11-21,22386.01,22.2,10.6,0,0,Thursday,24.46
12,Bengaluru,2024-03-11,23816.24,22.8,5.5,0,0,Monday,26.66
10,Delhi,2024-11-30,71268.9,24.5,1.1,0,0,Saturday,68.51
23,Chennai,2024-10-09,51439.81,31.0,10.1,0,0,Wednesday,56.53
6,Delhi,2024-12-10,78125.34,24.0,0.8,0,0,Tuesday,76.7
4,Mumbai,2024-09-15,33611.2,30.4,50.6,0,0,Sunday,47.7
14,Bengaluru,2024-09-01,58696.63,28.1,3.6,0,0,Sunday,56.19
18,Kolkata,2024-01-13,25575.29,33.3,13.1,0,0,Saturday,29.06
24,Chennai,2024-10-01,67597.37,24.2,14.3,0,0,Tuesday,72.95
16,Kolkata,2024-06-29,63179.52,29.4,11.2,0,0,Saturday,71.53
9,Delhi,2024-07-03,80506.62,24.7,0.6,0,0,Wednesday,80.08
1,Mumbai,2024-07-01,20228.1,26.4,64.3,0,0,Monday,37.38
22,Chennai,2024-08-04,16620.32,24.4,9.0,0,0,Sunday,20.1
22,Chennai,2024-11-10,18296.37,25.2,13.6,0,0,Sunday,22.31
5,Mumbai,2024-12-14,40527.4,28.5,3.4,0,0,Saturday,44.77
18,Kolkata,2024-11-06,21354.64,24.6,5.3,0,0,Wednesday,26.03
20,Kolkata,2024-09-30,70581.06,24.8,9.4,0,0,Monday,73.3
14,Bengaluru,2024-06-03,54181.59,28.5,12.8,0,0,Monday,59.68
16,Kolkata,2024-06-27,47255.94,32.3,4.8,0,0,Thursday,45.24
21,Chennai,2024-04-23,21197.03,28.9,3.0,0,0,Tuesday,20.25
5,Mumbai,2024-12-02,41153.11,27.5,0.2,1,0,Monday,43.52
7,Delhi,2024-08-21,21329.05,24.7,3.2,0,0,Wednesday,21.62
15,Bengaluru,2024-12-24,18598.21,28.2,12.8,0,0,Tuesday,22.6
22,Chennai,2024-05-06,16444.45,25.8,9.9,0,0,Monday,19.72
17,Kolkata,2024-12-30,45089.56,31.4,6.5,0,0,Monday,49.44
6,Delhi,2024-05-18,80692.01,42.2,6.9,0,0,Saturday,82.37
20,Kolkata,2024-12-15,71047.6,27.6,5.9,0,0,Sunday,73.5
19,Kolkata,2024-06-04,77888.09,25.5,4.8,1,0,Tuesday,74.84
18,Kolkata,2024-01-26,19449.43,33.0,10.3,0,1,Friday,23.82
14,Bengaluru,2024-08-17,59656.67,28.7,8.1,0,0,Saturday,62.23
25,Chennai,2024-05-19,49031.77,25.2,9.7,0,0,Sunday,51.69
13,Bengaluru,2024-09-15,64214.63,26.1,0.7,0,0,Sunday,63.93
4,Mumbai,2024-03-02,42567.39,27.4,11.2,1,0,Saturday,43.78
4,Mumbai,2024-04-25,29888.97,32.5,12.5,0,0,Thursday,35.43
21,Chennai,2024-02-13,20610.81,32.0,14.8,0,0,Tuesday,23.94
4,Mumbai,2024-08-15,40013.68,29.4,47.5,1,1,Thursday,48.81
17,Kolkata,2024-12-31,43487.13,32.7,5.5,0,0,Tuesday,45.07
18,Kolkata,2024-03-04,21025.75,23.1,5.1,0,0,Monday,21.32
14,Bengaluru,2024-02-08,53693.37,26.4,6.7,0,0,Thursday,56.68
4,Mumbai,2024-12-23,39654.08,22.9,4.2,1,0,Monday,35.89
15,Bengaluru,2024-10-13,20991.07,26.6,10.5,0,0,Sunday,23.09
25,Chennai,2024-01-12,43436.48,25.3,2.5,0,0,Friday,40.56
20,Kolkata,2024-09-06,68452.68,30.8,7.0,0,0,Friday,68.86
14,Bengaluru,2024-07-23,58816.62,22.7,13.8,0,0,Tuesday,62.71
22,Chennai,2024-03-09,19282.12,25.9,0.8,0,0,Saturday,19.63
5,Mumbai,2024-06-29,44463.9,28.3,65.9,0,0,Saturday,62.11
6,Delhi,2024-11-06,72061.52,33.8,9.4,0,0,Wednesday,75.21
13,Bengaluru,2024-05-24,49612.23,33.8,8.6,0,0,Friday,52.63
13,Bengaluru,2024-03-06,51550.5,30.0,1.5,0,0,Wednesday,49.33
23,Chennai,2024-04-29,51333.44,27.5,4.4,0,0,Monday,55.18
16,Kolkata,2024-04-06,59260.42,22.5,12.6,0,0,Saturday,61.75
12,Bengaluru,2024-12-18,27562.17,26.3,7.1,1,0,Wednesday,28.78
2,Mumbai,2024-12-29,35734.91,33.2,5.3,0,0,Sunday,35.77
12,Bengaluru,2024-11-27,25397.76,30.8,5.0,0,0,Wednesday,26.25
18,Kolkata,2024-07-23,21595.24,22.0,9.0,0,0,Tuesday,22.67
6,Delhi,2024-04-16,82032.3,23.5,1.1,0,0,Tuesday,82.87
11,Bengaluru,2024-05-13,30416.14,25.2,15.0,0,0,Monday,34.43
11,Bengaluru,2024-03-17,32892.83,33.7,9.9,0,0,Sunday,34.95
7,Delhi,2024-03-06,21816.22,32.8,9.0,0,0,Wednesday,25.32
20,Kolkata,2024-10-02,60295.88,22.3,4.2,0,1,Wednesday,62.88
4,Mumbai,2024-01-13,39036.42,24.8,11.9,0,0,Saturday,42.23
23,Chennai,2024-07-17,59484.99,27.5,11.0,0,0,Wednesday,61.97
15,Bengaluru,2024-12-22,22894.85,26.4,4.1,0,0,Sunday,28.04
9,Delhi,2024-03-11,71878.09,31.2,7.4,0,0,Monday,74.77
7,Delhi,2024-07-17,20333.89,28.0,12.6,0,0,Wednesday,23.95
4,Mumbai,2024-03-28,29271.4,22.8,13.1,0,0,Thursday,35.08
6,Delhi,2024-06-26,78357.95,42.3,9.4,0,0,Wednesday,79.54
1,Mumbai,2024-07-12,22145.49,30.0,64.5,0,0,Friday,39.0
16,Kolkata,2024-05-01,51918.99,27.3,1.6,0,0,Wednesday,55.93
24,Chennai,2024-09-26,65569.6,30.1,6.5,0,0,Thursday,70.28
2,Mumbai,2024-07-31,27742.64,25.7,73.5,0,0,Wednesday,46.84
16,Kolkata,2024-02-05,46607.22,25.2,9.1,0,0,Monday,48.11
3,Mumbai,2024-02-09,57412.13,33.1,9.4,0,0,Friday,59.11
7,Delhi,2024-07-18,21960.87,30.0,12.3,0,0,Thursday,22.75
5,Mumbai,2024-01-15,33041.0,29.1,0.9,0,0,Monday,31.54
6,Delhi,2024-01-17,76477.15,24.5,9.5,0,0,Wednesday,81.86
23,Chennai,2024-10-01,56864.64,30.3,3.4,0,0,Tuesday,57.56
12,Bengaluru,2024-09-05,24041.11,30.5,9.1,0,0,Thursday,22.73
11,Bengaluru,2024-03-21,31196.11,30.9,11.7,0,0,Thursday,33.28
13,Bengaluru,2024-07-27,62551.71,31.5,14.3,0,0,Saturday,66.41
18,Kolkata,2024-10-04,20541.16,32.4,14.7,0,0,Friday,24.24
19,Kolkata,2024-05-22,72005.24,33.7,3.8,0,0,Wednesday,76.51
14,Bengaluru,2024-06-06,55714.03,27.5,1.1,0,0,Thursday,56.47
6,Delhi,2024-08-31,81869.97,26.2,14.6,0,0,Saturday,86.64
13,Bengaluru,2024-12-28,54637.3,30.9,13.6,0,0,Saturday,57.65
6,Delhi,2024-03-07,71567.13,28.2,0.7,0,0,Thursday,71.26
21,Chennai,2024-05-12,30795.99,26.4,9.6,1,0,Sunday,30.05
10,Delhi,2024-12-31,63248.33,26.4,7.7,0,0,Tuesday,69.98
7,Delhi,2024-07-02,19400.31,28.0,13.7,0,0,Tuesday,24.03
4,Mumbai,2024-12-15,36823.76,30.0,8.9,0,0,Sunday,40.67
1,Mumbai,2024-12-08,26413.51,27.1,8.8,0,0,Sunday,29.54
15,Bengaluru,2024-01-04,18120.99,27.8,0.7,0,0,Thursday,18.3
9,Delhi,2024-07-27,79339.1,22.8,6.6,0,0,Saturday,83.22
7,Delhi,2024-11-27,23444.97,29.9,13.7,1,0,Wednesday,27.27
2,Mumbai,2024-12-27,28051.71,29.0,9.6,0,0,Friday,31.63
13,Bengaluru,2024-07-04,49731.53,28.7,11.0,0,0,Thursday,56.67
3,Mumbai,2024-09-01,70527.03,26.0,58.1,1,0,Sunday,85.55
20,Kolkata,2024-07-10,61204.52,30.7,8.6,0,0,Wednesday,64.74
15,Bengaluru,2024-11-15,17155.3,24.9,0.8,0,0,Friday,16.31
10,Delhi,2024-08-10,75780.39,33.6,0.9,0,0,Saturday,74.46
19,Kolkata,2024-01-28,83176.98,25.2,9.6,0,0,Sunday,86.05
25,Chennai,2024-06-18,39781.99,23.9,10.4,0,0,Tuesday,41.81
11,Bengaluru,2024-10-07,32828.34,33.2,12.4,1,0,Monday,35.81
4,Mumbai,2024-07-20,34578.86,27.3,70.2,0,0,Saturday,56.28
25,Chennai,2024-05-27,47400.97,22.3,12.7,1,0,Monday,50.06
4,Mumbai,2024-09-07,38854.35,30.1,43.4,0,0,Saturday,49.14
2,Mumbai,2024-10-21,28884.16,23.5,12.1,0,0,Monday,31.37
5,Mumbai,2024-01-29,36894.29,33.2,9.1,0,0,Monday,38.5
19,Kolkata,2024-08-14,62003.71,31.0,0.6,0,0,Wednesday,59.34
20,Kolkata,2024-04-06,70178.42,25.0,9.9,0,0,Saturday,75.08
25,Chennai,2024-09-04,37367.29,26.1,10.1,0,0,Wednesday,39.92
15,Bengaluru,2024-01-31,17861.4,29.5,12.0,0,0,Wednesday,19.72
7,Delhi,2024-04-29,20911.25,29.5,4.2,0,0,Monday,23.01
25,Chennai,2024-11-23,43173.51,31.7,10.4,0,0,Saturday,47.37
24,Chennai,2024-12-07,90740.59,23.2,3.3,0,0,Saturday,94.65
3,Mumbai,2024-12-19,54547.09,33.2,4.4,0,0,Thursday,56.73
7,Delhi,2024-11-24,21665.3,26.4,0.1,0,0,Sunday,23.54
20,Kolkata,2024-12-20,65929.28,30.4,10.5,0,0,Friday,66.98
15,Bengaluru,2024-09-07,21914.44,33.7,1.5,0,0,Saturday,23.23
9,Delhi,2024-09-27,81421.82,26.6,4.2,0,0,Friday,81.94
16,Kolkata,2024-09-18,53697.94,29.8,7.2,0,0,Wednesday,53.39
19,Kolkata,2024-09-22,80028.4,22.4,13.6,0,0,Sunday,80.66
16,Kolkata,2024-08-15,64335.42,28.7,9.9,1,1,Thursday,65.28
19,Kolkata,2024-10-09,65018.91,23.9,12.2,0,0,Wednesday,69.5
1,Mumbai,2024-03-08,22035.36,27.8,5.1,0,0,Friday,25.57
18,Kolkata,2024-12-16,21160.56,30.6,5.0,0,0,Monday,26.95
22,Chennai,2024-12-20,14629.43,24.1,3.1,0,0,Friday,15.15
7,Delhi,2024-03-14,20119.6,33.5,13.2,0,0,Thursday,23.92
20,Kolkata,2024-07-18,64607.75,31.3,12.8,0,0,Thursday,69.77
17,Kolkata,2024-08-17,51161.07,33.8,6.5,0,0,Saturday,52.44
22,Chennai,2024-10-09,20148.01,30.2,14.5,1,0,Wednesday,22.19
14,Bengaluru,2024-06-07,57272.12,28.5,12.9,0,0,Friday,63.27
15,Bengaluru,2024-07-17,18611.14,25.8,14.8,0,0,Wednesday,25.22
20,Kolkata,2024-04-30,66461.12,22.8,6.4,0,0,Tuesday,69.84
10,Delhi,2024-06-02,71865.48,38.6,8.2,0,0,Sunday,72.72
7,Delhi,2024-06-20,20357.94,36.8,6.9,0,0,Thursday,19.01
17,Kolkata,2024-09-14,45060.87,28.3,8.5,0,0,Saturday,45.86
19,Kolkata,2024-09-09,75736.91,28.3,7.8,1,0,Monday,75.3
7,Delhi,2024-11-12,22555.06,32.7,6.6,1,0,Tuesday,24.13
8,Delhi,2024-06-10,63420.21,39.2,8.7,0,0,Monday,68.99
23,Chennai,2024-12-08,75697.65,30.8,13.5,1,0,Sunday,76.57
22,Chennai,2024-01-16,16796.88,22.3,4.5,0,0,Tuesday,15.92
4,Mumbai,2024-02-15,34597.14,23.1,9.0,0,0,Thursday,37.55
25,Chennai,2024-04-30,50838.12,26.2,4.0,1,0,Tuesday,49.69
17,Kolkata,2024-05-16,46621.06,25.3,14.6,0,0,Thursday,49.0
20,Kolkata,2024-01-10,70540.62,33.6,10.5,0,0,Wednesday,73.01
24,Chennai,2024-01-11,67813.23,29.4,0.8,0,0,Thursday,64.49
13,Bengaluru,2024-12-02,51977.43,30.2,2.9,0,0,Monday,56.03
16,Kolkata,2024-01-05,51115.71,25.9,7.2,0,0,Friday,54.14
16,Kolkata,2024-09-22,64071.18,33.9,9.1,0,0,Sunday,64.72
18,Kolkata,2024-08-10,23469.41,24.5,6.1,0,0,Saturday,26.87
11,Bengaluru,2024-05-09,31167.28,23.9,14.0,0,0,Thursday,37.97
7,Delhi,2024-01-25,18468.36,22.0,8.8,0,0,Thursday,20.39
14,Bengaluru,2024-11-13,53359.61,32.1,7.0,0,0,Wednesday,55.66
7,Delhi,2024-05-15,19234.87,36.1,9.3,0,0,Wednesday,21.88
15,Bengaluru,2024-09-27,16947.01,27.1,2.9,0,0,Friday,14.99
17,Kolkata,2024-10-30,39369.08,29.1,4.0,0,0,Wednesday,37.44
19,Kolkata,2024-04-10,64928.76,23.2,1.9,0,0,Wednesday,61.99
24,Chennai,2024-05-02,66911.55,23.3,6.9,0,0,Thursday,68.34
12,Bengaluru,2024-03-03,29123.56,25.2,1.4,0,0,Sunday,31.82
6,Delhi,2024-05-17,69898.39,38.1,7.8,0,0,Friday,71.94
23,Chennai,2024-06-13,59246.4,25.0,10.3,0,0,Thursday,65.31
22,Chennai,2024-08-15,19765.08,26.3,2.9,1,1,Thursday,20.22
24,Chennai,2024-12-15,89101.74,23.2,5.2,0,0,Sunday,91.04
12,Bengaluru,2024-12-05,23499.52,31.5,13.8,0,0,Thursday,31.84
2,Mumbai,2024-02-27,30783.06,22.7,14.0,0,0,Tuesday,36.93
1,Mumbai,2024-10-07,22131.52,24.4,0.1,0,0,Monday,22.39
6,Delhi,2024-03-15,77625.39,32.8,11.1,0,0,Friday,80.74
2,Mumbai,2024-08-17,36755.21,27.7,62.3,0,0,Saturday,54.43
24,Chennai,2024-08-12,65374.12,32.1,3.1,0,0,Monday,68.59
11,Bengaluru,2024-09-14,35389.29,22.2,13.0,0,0,Saturday,40.39
16,Kolkata,2024-06-20,52980.89,32.9,2.4,0,0,Thursday,51.86
16,Kolkata,2024-10-15,48974.78,24.9,2.0,0,0,Tuesday,49.63
10,Delhi,2024-11-20,67495.22,32.2,12.8,0,0,Wednesday,73.72
3,Mumbai,2024-04-17,57548.47,33.4,6.9,0,0,Wednesday,59.19
13,Bengaluru,2024-07-23,56305.09,33.8,0.5,0,0,Tuesday,55.9
17,Kolkata,2024-12-20,53657.97,25.0,14.8,1,0,Friday,58.57
1,Mumbai,2024-05-21,22081.67,22.6,2.6,0,0,Tuesday,25.48
8,Delhi,2024-02-05,67587.22,29.3,3.1,0,0,Monday,68.94
4,Mumbai,2024-10-06,39542.0,27.1,7.9,0,0,Sunday,43.99
11,Bengaluru,2024-01-15,32026.48,29.7,2.9,0,0,Monday,32.77
22,Chennai,2024-07-01,16998.46,29.7,1.9,0,0,Monday,15.26
25,Chennai,2024-09-26,36727.2,28.3,11.4,0,0,Thursday,39.48
13,Bengaluru,2024-12-15,54784.36,25.7,13.5,0,0,Sunday,59.83
11,Bengaluru,2024-05-28,34356.92,29.5,6.9,1,0,Tuesday,36.24
4,Mumbai,2024-02-10,37497.49,27.4,7.3,0,0,Saturday,40.88
7,Delhi,2024-03-02,22969.94,29.4,2.9,0,0,Saturday,23.0
20,Kolkata,2024-08-14,67091.66,29.4,12.7,0,0,Wednesday,71.53
5,Mumbai,2024-11-19,43640.05,32.0,2.5,1,0,Tuesday,41.39
11,Bengaluru,2024-10-05,31414.31,33.7,7.8,0,0,Saturday,33.06
18,Kolkata,2024-11-26,21686.31,25.1,14.2,0,0,Tuesday,26.74
13,Bengaluru,2024-09-11,53579.47,23.1,12.0,0,0,Wednesday,54.39
2,Mumbai,2024-04-03,29097.15,34.0,0.0,0,0,Wednesday,26.7
24,Chennai,2024-11-05,70434.47,26.4,1.3,0,0,Tuesday,72.64
3,Mumbai,2024-08-04,70275.19,26.9,71.5,1,0,Sunday,90.13
11,Bengaluru,2024-02-10,36470.47,26.6,4.1,0,0,Saturday,39.83
4,Mumbai,2024-08-26,31523.38,31.0,55.6,0,0,Monday,46.98
13,Bengaluru,2024-08-24,55595.94,25.6,6.1,0,0,Saturday,59.62
17,Kolkata,2024-03-10,50151.3,24.3,14.4,0,0,Sunday,52.75
17,Kolkata,2024-03-19,44653.49,25.4,3.3,0,0,Tuesday,48.99
24,Chennai,2024-07-03,74562.85,30.6,2.3,0,0,Wednesday,80.42
5,Mumbai,2024-05-18,44095.04,33.4,8.0,0,0,Saturday,45.2
7,Delhi,2024-02-12,21342.06,25.1,10.0,0,0,Monday,23.53
2,Mumbai,2024-09-30,29492.29,31.5,17.3,0,0,Monday,32.09
25,Chennai,2024-07-19,37251.51,33.7,13.4,0,0,Friday,40.82
11,Bengaluru,2024-06-19,30128.57,32.1,12.0,0,0,Wednesday,33.32
24,Chennai,2024-06-27,65298.15,24.7,8.0,0,0,Thursday,66.83
19,Kolkata,2024-02-03,76967.05,32.6,14.7,0,0,Saturday,81.76
23,Chennai,2024-08-08,58148.69,27.7,2.4,0,0,Thursday,57.8
20,Kolkata,2024-02-19,61307.87,23.7,2.6,0,0,Monday,61.62
6,Delhi,2024-05-08,79792.42,43.5,4.9,0,0,Wednesday,83.37
3,Mumbai,2024-12-04,59600.74,24.8,6.2,0,0,Wednesday,61.37
1,Mumbai,2024-06-04,22898.79,26.2,59.5,0,0,Tuesday,39.32
7,Delhi,2024-04-09,20928.07,31.7,11.8,0,0,Tuesday,25.51
18,Kolkata,2024-08-17,21578.31,25.1,0.1,0,0,Saturday,23.55
13,Bengaluru,2024-07-05,55628.11,33.7,2.6,0,0,Friday,55.28
3,Mumbai,2024-12-23,59400.05,31.7,2.1,0,0,Monday,59.64
9,Delhi,2024-01-13,90501.81,28.3,7.4,0,0,Saturday,94.71
2,Mumbai,2024-12-23,28875.26,23.2,9.6,0,0,Monday,33.24
12,Bengaluru,2024-12-24,23109.25,27.4,9.3,0,0,Tuesday,24.68
3,Mumbai,2024-07-17,50746.62,25.3,37.2,0,0,Wednesday,60.8
8,Delhi,2024-12-13,82011.87,26.1,14.8,1,0,Friday,87.47
18,Kolkata,2024-10-15,19396.93,30.9,4.0,0,0,Tuesday,23.7
3,Mumbai,2024-06-12,50324.61,28.0,28.5,0,0,Wednesday,60.17
9,Delhi,2024-11-15,74724.84,28.0,7.1,0,0,Friday,75.39
7,Delhi,2024-05-10,21985.82,38.2,6.9,0,0,Friday,21.87
21,Chennai,2024-07-17,22444.86,25.7,0.3,0,0,Wednesday,17.78
18,Kolkata,2024-03-05,21996.55,25.2,9.5,0,0,Tuesday,22.77
21,Chennai,2024-04-12,22880.66,30.4,12.8,0,0,Friday,24.45
14,Bengaluru,2024-10-07,59260.53,23.0,7.2,0,0,Monday,64.67
12,Bengaluru,2024-04-20,28508.01,23.1,10.5,0,0,Saturday,31.55
24,Chennai,2024-02-07,72828.14,28.2,11.2,0,0,Wednesday,77.65
5,Mumbai,2024-09-08,49314.56,29.7,22.8,1,0,Sunday,54.47
5,Mumbai,2024-08-22,35919.08,26.1,57.3,0,0,Thursday,54.14
25,Chennai,2024-03-22,42220.76,29.6,11.8,0,0,Friday,48.3
24,Chennai,2024-11-12,86926.18,23.9,4.0,1,0,Tuesday,83.49
25,Chennai,2024-12-05,38192.49,30.1,9.3,0,0,Thursday,41.01
19,Kolkata,2024-09-14,86195.8,23.8,12.3,0,0,Saturday,90.76
11,Bengaluru,2024-06-20,28942.05,25.6,0.5,0,0,Thursday,28.04
10,Delhi,2024-02-24,67509.46,22.2,4.4,0,0,Saturday,70.19
24,Chennai,2024-10-16,75403.73,31.3,6.4,0,0,Wednesday,78.14
3,Mumbai,2024-09-10,51206.28,26.8,29.7,0,0,Tuesday,57.8
5,Mumbai,2024-12-23,37592.4,29.1,9.1,0,0,Monday,40.48
13,Bengaluru,2024-06-28,51504.56,24.6,8.3,0,0,Friday,53.4
2,Mumbai,2024-08-09,33490.51,25.7,24.0,0,0,Friday,38.99
25,Chennai,2024-05-20,48661.06,33.1,12.6,1,0,Monday,48.7
14,Bengaluru,2024-11-15,60062.38,29.2,4.3,0,0,Friday,63.43
23,Chennai,2024-07-01,57682.21,27.7,12.7,0,0,Monday,63.6
25,Chennai,2024-09-09,40604.52,29.7,14.1,0,0,Monday,44.9
24,Chennai,2024-10-20,84115.78,26.7,11.6,0,0,Sunday,86.69
25,Chennai,2024-12-01,41522.37,24.0,8.2,0,0,Sunday,46.74
15,Bengaluru,2024-12-25,17396.76,31.9,8.5,0,1,Wednesday,20.02
18,Kolkata,2024-07-21,25579.28,30.4,5.8,0,0,Sunday,26.22
24,Chennai,2024-12-18,79861.55,31.7,7.0,1,0,Wednesday,79.71
16,Kolkata,2024-01-25,49051.3,28.6,11.5,0,0,Thursday,54.89
22,Chennai,2024-12-04,15971.79,31.2,9.9,0,0,Wednesday,12.66
16,Kolkata,2024-03-04,50738.45,33.3,5.4,0,0,Monday,53.64
10,Delhi,2024-09-20,68168.31,26.4,6.8,0,0,Friday,70.45
4,Mumbai,2024-10-24,32632.41,23.7,13.5,0,0,Thursday,37.05
1,Mumbai,2024-09-21,22108.19,30.1,41.7,0,0,Saturday,34.11
10,Delhi,2024-09-10,81210.26,33.8,5.2,1,0,Tuesday,84.2
18,Kolkata,2024-04-13,30751.87,24.8,13.2,1,0,Saturday,30.39
9,Delhi,2024-05-21,73785.38,38.5,4.3,0,0,Tuesday,76.46
14,Bengaluru,2024-09-24,54709.61,29.2,0.2,0,0,Tuesday,52.3
20,Kolkata,2024-07-20,99365.67,28.7,1.1,1,0,Saturday,94.05
11,Bengaluru,2024-07-23,30013.6,23.0,8.7,0,0,Tuesday,31.88
23,Chennai,2024-08-28,53400.17,24.6,7.6,0,0,Wednesday,57.29
7,Delhi,2024-07-23,21452.84,25.0,13.5,0,0,Tuesday,24.06
21,Chennai,2024-01-02,21396.37,33.1,11.8,0,0,Tuesday,24.7
11,Bengaluru,2024-02-21,27531.71,26.8,0.7,0,0,Wednesday,25.11
1,Mumbai,2024-09-03,23291.47,32.0,15.9,1,0,Tuesday,25.61
5,Mumbai,2024-05-10,32667.3,30.9,9.5,0,0,Friday,30.79
25,Chennai,2024-03-14,38850.34,23.2,0.5,0,0,Thursday,39.27
